Province ID,District ID,Municipality ID,Municipality Name,Ward No,Area Name,Total Households,Total Population,Male Population,Female Population,local_level_code
3,35,7,Madi Municipality,6,Ward - 6,1389,5089,2390,2699,33505
3,35,7,Madi Municipality,7,Ward - 7,1311,4634,2167,2467,33505
3,35,7,Madi Municipality,8,Ward - 8,756,2750,1288,1462,33505
3,35,7,Madi Municipality,9,Ward - 9,1346,5210,2488,2722,33505
4,36,1,Chumanubri Gaunpalika,1,Ward - 1,207,525,227,298,43604
4,36,1,Chumanubri Gaunpalika,2,Ward - 2,220,514,245,269,43604
4,36,1,Chumanubri Gaunpalika,3,Ward - 3,709,2321,1105,1216,43604
4,36,1,Chumanubri Gaunpalika,4,Ward - 4,192,473,237,236,43604
4,36,1,Chumanubri Gaunpalika,5,Ward - 5,203,482,226,256,43604
4,36,1,Chumanubri Gaunpalika,6,Ward - 6,257,805,413,392,43604
4,36,1,Chumanubri Gaunpalika,7,Ward - 7,280,812,392,420,43604
4,36,2,Ajirkot Gaunpalika,1,Ward - 1,415,1616,821,795,43602
4,36,2,Ajirkot Gaunpalika,2,Ward - 2,516,2115,1048,1067,43602
4,36,2,Ajirkot Gaunpalika,3,Ward - 3,917,2963,1389,1574,43602
4,36,2,Ajirkot Gaunpalika,4,Ward - 4,864,3070,1465,1605,43602
4,36,2,Ajirkot Gaunpalika,5,Ward - 5,910,3068,1488,1580,43602
4,36,3,Barpak Sulikot Gaunpalika,1,Ward - 1,411,1681,803,878,43611
4,36,3,Barpak Sulikot Gaunpalika,2,Ward - 2,922,4120,2001,2119,43611
4,36,3,Barpak Sulikot Gaunpalika,3,Ward - 3,846,3096,1396,1700,43611
4,36,3,Barpak Sulikot Gaunpalika,4,Ward - 4,1386,5133,2389,2744,43611
4,36,3,Barpak Sulikot Gaunpalika,5,Ward - 5,578,1818,863,955,43611
4,36,3,Barpak Sulikot Gaunpalika,6,Ward - 6,1030,3217,1448,1769,43611
4,36,3,Barpak Sulikot Gaunpalika,7,Ward - 7,511,1675,786,889,43611
4,36,3,Barpak Sulikot Gaunpalika,8,Ward - 8,599,1896,878,1018,43611
4,36,4,Dharche Gaunpalika,1,Ward - 1,234,851,411,440,43605
4,36,4,Dharche Gaunpalika,2,Ward - 2,724,2557,1158,1399,43605
4,36,4,Dharche Gaunpalika,3,Ward - 3,527,1886,867,1019,43605
4,36,4,Dharche Gaunpalika,4,Ward - 4,596,2247,1141,1106,43605
4,36,4,Dharche Gaunpalika,5,Ward - 5,665,2661,1318,1343,43605
4,36,4,Dharche Gaunpalika,6,Ward - 6,543,2065,1001,1064,43605
4,36,4,Dharche Gaunpalika,7,Ward - 7,519,1996,936,1060,43605
4,36,5,Aarughat Gaunpalika,1,Ward - 1,1086,3886,1827,2059,43601
4,36,5,Aarughat Gaunpalika,2,Ward - 2,571,2034,970,1064,43601
4,36,5,Aarughat Gaunpalika,3,Ward - 3,531,1852,871,981,43601
4,36,5,Aarughat Gaunpalika,4,Ward - 4,677,2420,1123,1297,43601
4,36,5,Aarughat Gaunpalika,5,Ward - 5,550,1899,894,1005,43601
4,36,5,Aarughat Gaunpalika,6,Ward - 6,481,1792,878,914,43601
4,36,5,Aarughat Gaunpalika,7,Ward - 7,551,1859,861,998,43601
4,36,5,Aarughat Gaunpalika,8,Ward - 8,522,1686,768,918,43601
4,36,5,Aarughat Gaunpalika,9,Ward - 9,847,2922,1400,1522,43601
4,36,5,Aarughat Gaunpalika,10,Ward - 10,360,1222,553,669,43601
4,36,6,Bhimsenthapa Gaunpalika,1,Ward - 1,1019,3272,1490,1782,43603
4,36,6,Bhimsenthapa Gaunpalika,2,Ward - 2,480,1520,691,829,43603
4,36,6,Bhimsenthapa Gaunpalika,3,Ward - 3,505,1583,709,874,43603
4,36,6,Bhimsenthapa Gaunpalika,4,Ward - 4,850,2921,1315,1606,43603
4,36,6,Bhimsenthapa Gaunpalika,5,Ward - 5,448,1346,592,754,43603
4,36,6,Bhimsenthapa Gaunpalika,6,Ward - 6,783,2567,1159,1408,43603
4,36,6,Bhimsenthapa Gaunpalika,7,Ward - 7,507,1569,733,836,43603
4,36,6,Bhimsenthapa Gaunpalika,8,Ward - 8,647,2208,1018,1190,43603
4,36,7,Siranchowk Gaunpalika,1,Ward - 1,523,1780,868,912,43610
4,36,7,Siranchowk Gaunpalika,2,Ward - 2,663,2187,1082,1105,43610
4,36,7,Siranchowk Gaunpalika,3,Ward - 3,822,2570,1188,1382,43610
4,36,7,Siranchowk Gaunpalika,4,Ward - 4,773,2495,1139,1356,43610
4,36,7,Siranchowk Gaunpalika,5,Ward - 5,790,2612,1250,1362,43610
4,36,7,Siranchowk Gaunpalika,6,Ward - 6,874,2953,1374,1579,43610
4,36,7,Siranchowk Gaunpalika,7,Ward - 7,705,2303,1087,1216,43610
4,36,7,Siranchowk Gaunpalika,8,Ward - 8,808,2819,1324,1495,43610
4,36,8,Palungtar Municipality,1,Ward - 1,950,3326,1525,1801,43608
4,36,8,Palungtar Municipality,2,Ward - 2,1160,3430,1547,1883,43608
4,36,8,Palungtar Municipality,3,Ward - 3,832,2682,1234,1448,43608
4,36,8,Palungtar Municipality,4,Ward - 4,1303,4390,2021,2369,43608
4,36,8,Palungtar Municipality,5,Ward - 5,1415,4871,2262,2609,43608
4,36,8,Palungtar Municipality,6,Ward - 6,1248,4299,2015,2284,43608
4,36,8,Palungtar Municipality,7,Ward - 7,1509,5478,2542,2936,43608
4,36,8,Palungtar Municipality,8,Ward - 8,831,2806,1304,1502,43608
4,36,8,Palungtar Municipality,9,Ward - 9,1220,4185,1918,2267,43608
4,36,8,Palungtar Municipality,10,Ward - 10,604,1942,894,1048,43608
4,36,9,Gorkha Municipality,1,Ward - 1,529,1708,786,922,43607
4,36,9,Gorkha Municipality,2,Ward - 2,582,1972,892,1080,43607
4,36,9,Gorkha Municipality,3,Ward - 3,965,2986,1356,1630,43607
4,36,9,Gorkha Municipality,4,Ward - 4,758,2678,1228,1450,43607
4,36,9,Gorkha Municipality,5,Ward - 5,823,3113,1450,1663,43607
4,36,9,Gorkha Municipality,6,Ward - 6,2258,7689,3583,4106,43607
4,36,9,Gorkha Municipality,7,Ward - 7,1505,5384,2471,2913,43607
4,36,9,Gorkha Municipality,8,Ward - 8,2084,7079,3246,3833,43607
4,36,9,Gorkha Municipality,9,Ward - 9,1114,4043,1849,2194,43607
4,36,9,Gorkha Municipality,10,Ward - 10,1069,4084,1922,2162,43607
4,36,9,Gorkha Municipality,11,Ward - 11,896,3153,1489,1664,43607
4,36,9,Gorkha Municipality,12,Ward - 12,831,3182,1474,1708,43607
4,36,9,Gorkha Municipality,13,Ward - 13,925,3247,1506,1741,43607
4,36,9,Gorkha Municipality,14,Ward - 14,649,2150,1005,1145,43607
4,36,10,Shahid Lakhan Gaunpalika,1,Ward - 1,727,2132,1020,1112,43609
4,36,10,Shahid Lakhan Gaunpalika,2,Ward - 2,675,2649,1263,1386,43609
4,36,10,Shahid Lakhan Gaunpalika,3,Ward - 3,865,3449,1687,1762,43609
4,36,10,Shahid Lakhan Gaunpalika,4,Ward - 4,739,2612,1198,1414,43609
4,36,10,Shahid Lakhan Gaunpalika,5,Ward - 5,518,1847,862,985,43609
4,36,10,Shahid Lakhan Gaunpalika,6,Ward - 6,961,3135,1450,1685,43609
4,36,10,Shahid Lakhan Gaunpalika,7,Ward - 7,940,3048,1392,1656,43609
4,36,10,Shahid Lakhan Gaunpalika,8,Ward - 8,668,2074,949,1125,43609
4,36,10,Shahid Lakhan Gaunpalika,9,Ward - 9,763,2130,986,1144,43609
4,36,11,Gandaki Gaunpalika,1,Ward - 1,620,2319,1155,1164,43606
4,36,11,Gandaki Gaunpalika,2,Ward - 2,815,3126,1488,1638,43606
4,36,11,Gandaki Gaunpalika,3,Ward - 3,529,1615,744,871,43606
4,36,11,Gandaki Gaunpalika,4,Ward - 4,604,1994,909,1085,43606
4,36,11,Gandaki Gaunpalika,5,Ward - 5,767,2675,1258,1417,43606
4,36,11,Gandaki Gaunpalika,6,Ward - 6,797,3573,1748,1825,43606
4,36,11,Gandaki Gaunpalika,7,Ward - 7,674,2803,1410,1393,43606
4,36,11,Gandaki Gaunpalika,8,Ward - 8,853,3289,1577,1712,43606
4,37,1,Narpa Bhumi Gaunpalika,1,Ward - 1,27,73,29,44,44102
4,37,1,Narpa Bhumi Gaunpalika,2,Ward - 2,32,101,43,58,44102
4,37,1,Narpa Bhumi Gaunpalika,3,Ward - 3,28,84,37,47,44102
4,37,1,Narpa Bhumi Gaunpalika,4,Ward - 4,17,88,39,49,44102
4,37,1,Narpa Bhumi Gaunpalika,5,Ward - 5,22,50,21,29,44102
4,37,2,Manang Ngisyang Gaunpalika,1,Ward - 1,107,313,157,156,44104
4,37,2,Manang Ngisyang Gaunpalika,2,Ward - 2,30,60,28,32,44104
4,37,2,Manang Ngisyang Gaunpalika,3,Ward - 3,53,154,89,65,44104
4,37,2,Manang Ngisyang Gaunpalika,4,Ward - 4,82,249,133,116,44104
4,37,2,Manang Ngisyang Gaunpalika,5,Ward - 5,74,214,109,105,44104
4,37,2,Manang Ngisyang Gaunpalika,6,Ward - 6,56,173,88,85,44104
4,37,2,Manang Ngisyang Gaunpalika,7,Ward - 7,28,71,35,36,44104
4,37,2,Manang Ngisyang Gaunpalika,8,Ward - 8,73,194,93,101,44104
4,37,2,Manang Ngisyang Gaunpalika,9,Ward - 9,58,167,92,75,44104
4,37,3,Chame Gaunpalika,1,Ward - 1,67,224,118,106,44101
4,37,3,Chame Gaunpalika,2,Ward - 2,28,101,63,38,44101
4,37,3,Chame Gaunpalika,3,Ward - 3,54,204,101,103,44101
4,37,3,Chame Gaunpalika,4,Ward - 4,204,641,389,252,44101
4,37,3,Chame Gaunpalika,5,Ward - 5,36,106,59,47,44101
4,37,4,Nason Gaunpalika,1,Ward - 1,68,250,125,125,44103
4,37,4,Nason Gaunpalika,2,Ward - 2,44,156,81,75,44103
4,37,4,Nason Gaunpalika,3,Ward - 3,68,232,116,116,44103
4,37,4,Nason Gaunpalika,4,Ward - 4,56,215,111,104,44103
4,37,4,Nason Gaunpalika,5,Ward - 5,35,86,42,44,44103
4,37,4,Nason Gaunpalika,6,Ward - 6,33,120,53,67,44103
4,37,4,Nason Gaunpalika,7,Ward - 7,41,139,62,77,44103
4,37,4,Nason Gaunpalika,8,Ward - 8,62,283,144,139,44103
4,37,4,Nason Gaunpalika,9,Ward - 9,64,190,94,96,44103
4,38,1,Lo Ghekar Damodarkunda Gaunpalika,1,Ward - 1,158,419,202,217,44202
4,38,1,Lo Ghekar Damodarkunda Gaunpalika,2,Ward - 2,105,314,144,170,44202
4,38,1,Lo Ghekar Damodarkunda Gaunpalika,3,Ward - 3,64,235,107,128,44202
4,38,1,Lo Ghekar Damodarkunda Gaunpalika,4,Ward - 4,61,179,86,93,44202
4,38,1,Lo Ghekar Damodarkunda Gaunpalika,5,Ward - 5,48,145,70,75,44202
4,38,2,Gharpajhong Gaunpalika,1,Ward - 1,65,217,117,100,44203
4,38,2,Gharpajhong Gaunpalika,2,Ward - 2,193,683,352,331,44203
4,38,2,Gharpajhong Gaunpalika,3,Ward - 3,296,1085,585,500,44203
4,38,2,Gharpajhong Gaunpalika,4,Ward - 4,415,1214,637,577,44203
4,38,2,Gharpajhong Gaunpalika,5,Ward - 5,158,513,252,261,44203
4,38,3,Varagung Muktichhetra Gaunpalika,1,Ward - 1,191,551,273,278,44201
4,38,3,Varagung Muktichhetra Gaunpalika,2,Ward - 2,64,181,85,96,44201
4,38,3,Varagung Muktichhetra Gaunpalika,3,Ward - 3,151,452,241,211,44201
4,38,3,Varagung Muktichhetra Gaunpalika,4,Ward - 4,202,560,274,286,44201
4,38,3,Varagung Muktichhetra Gaunpalika,5,Ward - 5,115,292,142,150,44201
4,38,4,Lomanthang Gaunpalika,1,Ward - 1,59,173,77,96,44204
4,38,4,Lomanthang Gaunpalika,2,Ward - 2,92,254,105,149,44204
4,38,4,Lomanthang Gaunpalika,3,Ward - 3,91,284,136,148,44204
4,38,4,Lomanthang Gaunpalika,4,Ward - 4,99,335,136,199,44204
4,38,4,Lomanthang Gaunpalika,5,Ward - 5,147,384,189,195,44204
4,38,5,Thasang Gaunpalika,1,Ward - 1,181,610,295,315,44205
4,38,5,Thasang Gaunpalika,2,Ward - 2,226,766,398,368,44205
4,38,5,Thasang Gaunpalika,3,Ward - 3,171,536,279,257,44205
4,38,5,Thasang Gaunpalika,4,Ward - 4,120,431,225,206,44205
4,38,5,Thasang Gaunpalika,5,Ward - 5,134,513,257,256,44205
4,39,1,Annapurna Gaunpalika,1,Ward - 1,311,1007,514,493,44301
4,39,1,Annapurna Gaunpalika,2,Ward - 2,237,827,420,407,44301
4,39,1,Annapurna Gaunpalika,3,Ward - 3,481,1817,923,894,44301
4,39,1,Annapurna Gaunpalika,4,Ward - 4,500,1719,842,877,44301
4,39,1,Annapurna Gaunpalika,5,Ward - 5,548,1996,997,999,44301
4,39,1,Annapurna Gaunpalika,6,Ward - 6,693,2365,1137,1228,44301
4,39,1,Annapurna Gaunpalika,7,Ward - 7,404,1296,616,680,44301
4,39,1,Annapurna Gaunpalika,8,Ward - 8,426,1296,637,659,44301
4,39,2,Raghuganga Gaunpalika,1,Ward - 1,392,1360,658,702,44306
4,39,2,Raghuganga Gaunpalika,2,Ward - 2,921,2943,1372,1571,44306
4,39,2,Raghuganga Gaunpalika,3,Ward - 3,1123,3840,1795,2045,44306
4,39,2,Raghuganga Gaunpalika,4,Ward - 4,274,983,494,489,44306
4,39,2,Raghuganga Gaunpalika,5,Ward - 5,338,1137,523,614,44306
4,39,2,Raghuganga Gaunpalika,6,Ward - 6,536,1846,909,937,44306
4,39,2,Raghuganga Gaunpalika,7,Ward - 7,357,1215,604,611,44306
4,39,2,Raghuganga Gaunpalika,8,Ward - 8,212,790,412,378,44306
4,39,3,Dhawalagiri Gaunpalika,1,Ward - 1,199,819,396,423,44303
4,39,3,Dhawalagiri Gaunpalika,2,Ward - 2,343,1471,699,772,44303
4,39,3,Dhawalagiri Gaunpalika,3,Ward - 3,621,2326,1100,1226,44303
4,39,3,Dhawalagiri Gaunpalika,4,Ward - 4,524,2149,1075,1074,44303
4,39,3,Dhawalagiri Gaunpalika,5,Ward - 5,237,927,451,476,44303
4,39,3,Dhawalagiri Gaunpalika,6,Ward - 6,339,1295,641,654,44303
4,39,3,Dhawalagiri Gaunpalika,7,Ward - 7,913,3629,1751,1878,44303
4,39,4,Malika Gaunpalika,1,Ward - 1,494,1994,968,1026,44304
4,39,4,Malika Gaunpalika,2,Ward - 2,874,3626,1785,1841,44304
4,39,4,Malika Gaunpalika,3,Ward - 3,536,2173,1049,1124,44304
4,39,4,Malika Gaunpalika,4,Ward - 4,476,2133,1017,1116,44304
4,39,4,Malika Gaunpalika,5,Ward - 5,768,3144,1493,1651,44304
4,39,4,Malika Gaunpalika,6,Ward - 6,1001,3570,1727,1843,44304
4,39,4,Malika Gaunpalika,7,Ward - 7,441,1692,828,864,44304
4,39,5,Mangala Gaunpalika,1,Ward - 1,842,2941,1388,1553,44305
4,39,5,Mangala Gaunpalika,2,Ward - 2,1004,3769,1791,1978,44305
4,39,5,Mangala Gaunpalika,3,Ward - 3,713,2655,1268,1387,44305
4,39,5,Mangala Gaunpalika,4,Ward - 4,390,1485,705,780,44305
4,39,5,Mangala Gaunpalika,5,Ward - 5,962,3838,1775,2063,44305
4,39,6,Beni Municipality,1,Ward - 1,655,2429,1133,1296,44302
4,39,6,Beni Municipality,2,Ward - 2,970,3469,1619,1850,44302
4,39,6,Beni Municipality,3,Ward - 3,711,2681,1209,1472,44302
4,39,6,Beni Municipality,4,Ward - 4,879,3253,1534,1719,44302
4,39,6,Beni Municipality,5,Ward - 5,868,3108,1450,1658,44302
4,39,6,Beni Municipality,6,Ward - 6,678,2458,1191,1267,44302
4,39,6,Beni Municipality,7,Ward - 7,1140,3790,1811,1979,44302
4,39,6,Beni Municipality,8,Ward - 8,1896,6139,2897,3242,44302
4,39,6,Beni Municipality,9,Ward - 9,1108,3959,1841,2118,44302
4,39,6,Beni Municipality,10,Ward - 10,431,1411,676,735,44302
4,40,1,Madi Gaunpalika,1,Ward - 1,538,1977,971,1006,44003
4,40,1,Madi Gaunpalika,2,Ward - 2,268,941,486,455,44003
4,40,1,Madi Gaunpalika,3,Ward - 3,330,1217,594,623,44003
4,40,1,Madi Gaunpalika,4,Ward - 4,305,1203,596,607,44003
4,40,1,Madi Gaunpalika,5,Ward - 5,430,1698,816,882,44003
4,40,1,Madi Gaunpalika,6,Ward - 6,243,1190,598,592,44003
4,40,1,Madi Gaunpalika,7,Ward - 7,295,1297,661,636,44003
4,40,1,Madi Gaunpalika,8,Ward - 8,381,1502,750,752,44003
4,40,1,Madi Gaunpalika,9,Ward - 9,399,1523,765,758,44003
4,40,1,Madi Gaunpalika,10,Ward - 10,322,1188,599,589,44003
4,40,1,Madi Gaunpalika,11,Ward - 11,277,1120,548,572,44003
4,40,1,Madi Gaunpalika,12,Ward - 12,306,1286,633,653,44003
4,40,2,Machhapuchchhre Gaunpalika,1,Ward - 1,447,1740,847,893,44002
4,40,2,Machhapuchchhre Gaunpalika,2,Ward - 2,1024,3981,1961,2020,44002
4,40,2,Machhapuchchhre Gaunpalika,3,Ward - 3,772,3086,1486,1600,44002
4,40,2,Machhapuchchhre Gaunpalika,4,Ward - 4,942,3370,1642,1728,44002
4,40,2,Machhapuchchhre Gaunpalika,5,Ward - 5,401,1615,801,814,44002
4,40,2,Machhapuchchhre Gaunpalika,6,Ward - 6,792,2600,1265,1335,44002
4,40,2,Machhapuchchhre Gaunpalika,7,Ward - 7,670,2483,1198,1285,44002
4,40,2,Machhapuchchhre Gaunpalika,8,Ward - 8,741,2656,1289,1367,44002
4,40,2,Machhapuchchhre Gaunpalika,9,Ward - 9,362,1367,684,683,44002
4,40,3,Annapurna Gaunpalika,1,Ward - 1,675,2635,1285,1350,44001
4,40,3,Annapurna Gaunpalika,2,Ward - 2,501,1736,842,894,44001
4,40,3,Annapurna Gaunpalika,3,Ward - 3,845,2959,1376,1583,44001
4,40,3,Annapurna Gaunpalika,4,Ward - 4,575,1929,908,1021,44001
4,40,3,Annapurna Gaunpalika,5,Ward - 5,654,2362,1120,1242,44001
4,40,3,Annapurna Gaunpalika,6,Ward - 6,589,2143,1018,1125,44001
4,40,3,Annapurna Gaunpalika,7,Ward - 7,448,1668,839,829,44001
4,40,3,Annapurna Gaunpalika,8,Ward - 8,468,1631,764,867,44001
4,40,3,Annapurna Gaunpalika,9,Ward - 9,282,985,472,513,44001
4,40,3,Annapurna Gaunpalika,10,Ward - 10,568,2226,1087,1139,44001
4,40,3,Annapurna Gaunpalika,11,Ward - 11,444,1825,975,850,44001
4,40,4,Pokhara Metropolitian City,1,Ward - 1,4274,13947,6776,7171,44004
4,40,4,Pokhara Metropolitian City,2,Ward - 2,3075,10100,4984,5116,44004
4,40,4,Pokhara Metropolitian City,3,Ward - 3,2365,8284,4055,4229,44004
4,40,4,Pokhara Metropolitian City,4,Ward - 4,2597,9152,4706,4446,44004
4,40,4,Pokhara Metropolitian City,5,Ward - 5,6232,22325,11082,11243,44004
4,40,4,Pokhara Metropolitian City,6,Ward - 6,3984,14455,7364,7091,44004
4,40,4,Pokhara Metropolitian City,7,Ward - 7,4672,16139,7916,8223,44004
4,40,4,Pokhara Metropolitian City,8,Ward - 8,7380,25439,12796,12643,44004
4,40,4,Pokhara Metropolitian City,9,Ward - 9,4376,15981,8072,7909,44004
4,40,4,Pokhara Metropolitian City,10,Ward - 10,5128,18435,8789,9646,44004
4,40,4,Pokhara Metropolitian City,11,Ward - 11,4808,17594,8531,9063,44004
4,40,4,Pokhara Metropolitian City,12,Ward - 12,3493,12710,6039,6671,44004
4,40,4,Pokhara Metropolitian City,13,Ward - 13,5758,22399,10407,11992,44004
4,40,4,Pokhara Metropolitian City,14,Ward - 14,8428,31561,14960,16601,44004
4,40,4,Pokhara Metropolitian City,15,Ward - 15,6536,24406,11282,13124,44004
4,40,4,Pokhara Metropolitian City,16,Ward - 16,6654,24465,11894,12571,44004
4,40,4,Pokhara Metropolitian City,17,Ward - 17,12658,46005,22066,23939,44004
4,40,4,Pokhara Metropolitian City,18,Ward - 18,3318,12945,6376,6569,44004
4,40,4,Pokhara Metropolitian City,19,Ward - 19,3639,13855,6596,7259,44004
4,40,4,Pokhara Metropolitian City,20,Ward - 20,1059,3936,1851,2085,44004
4,40,4,Pokhara Metropolitian City,21,Ward - 21,2494,9070,4351,4719,44004
4,40,4,Pokhara Metropolitian City,22,Ward - 22,2088,7596,3678,3918,44004
4,40,4,Pokhara Metropolitian City,23,Ward - 23,1200,4276,2018,2258,44004
4,40,4,Pokhara Metropolitian City,24,Ward - 24,1618,5950,2850,3100,44004
4,40,4,Pokhara Metropolitian City,25,Ward - 25,4592,17597,8401,9196,44004
4,40,4,Pokhara Metropolitian City,26,Ward - 26,4575,16777,7890,8887,44004
4,40,4,Pokhara Metropolitian City,27,Ward - 27,4369,16377,7814,8563,44004
4,40,4,Pokhara Metropolitian City,28,Ward - 28,1200,4224,1991,2233,44004
4,40,4,Pokhara Metropolitian City,29,Ward - 29,4287,16257,7625,8632,44004
4,40,4,Pokhara Metropolitian City,30,Ward - 30,4307,16192,7702,8490,44004
4,40,4,Pokhara Metropolitian City,31,Ward - 31,2273,8702,4174,4528,44004
4,40,4,Pokhara Metropolitian City,32,Ward - 32,3872,14683,6919,7764,44004
4,40,4,Pokhara Metropolitian City,33,Ward - 33,3150,11670,5540,6130,44004
4,40,5,Rupa Gaunpalika,1,Ward - 1,517,1904,892,1012,44005
4,40,5,Rupa Gaunpalika,2,Ward - 2,297,1295,643,652,44005
4,40,5,Rupa Gaunpalika,3,Ward - 3,392,1486,672,814,44005
4,40,5,Rupa Gaunpalika,4,Ward - 4,389,1417,676,741,44005
4,40,5,Rupa Gaunpalika,5,Ward - 5,603,2199,1055,1144,44005
4,40,5,Rupa Gaunpalika,6,Ward - 6,739,3391,1611,1780,44005
4,40,5,Rupa Gaunpalika,7,Ward - 7,726,3199,1564,1635,44005
4,41,1,Dordi Gaunpalika,1,Ward - 1,513,1521,689,832,43702
4,41,1,Dordi Gaunpalika,2,Ward - 2,419,1427,644,783,43702
4,41,1,Dordi Gaunpalika,3,Ward - 3,427,1434,685,749,43702
4,41,1,Dordi Gaunpalika,4,Ward - 4,636,2205,1059,1146,43702
4,41,1,Dordi Gaunpalika,5,Ward - 5,583,2087,1046,1041,43702
4,41,1,Dordi Gaunpalika,6,Ward - 6,640,2398,1203,1195,43702
4,41,1,Dordi Gaunpalika,7,Ward - 7,306,1219,597,622,43702
4,41,1,Dordi Gaunpalika,8,Ward - 8,680,2578,1289,1289,43702
4,41,1,Dordi Gaunpalika,9,Ward - 9,320,1181,560,621,43702
4,41,2,Marshyangdi Gaunpalika,1,Ward - 1,221,842,411,431,43706
4,41,2,Marshyangdi Gaunpalika,2,Ward - 2,377,1497,757,740,43706
4,41,2,Marshyangdi Gaunpalika,3,Ward - 3,871,2948,1402,1546,43706
4,41,2,Marshyangdi Gaunpalika,4,Ward - 4,542,2125,1050,1075,43706
4,41,2,Marshyangdi Gaunpalika,5,Ward - 5,423,1752,892,860,43706
4,41,2,Marshyangdi Gaunpalika,6,Ward - 6,463,1848,919,929,43706
4,41,2,Marshyangdi Gaunpalika,7,Ward - 7,446,1605,747,858,43706
4,41,2,Marshyangdi Gaunpalika,8,Ward - 8,378,1476,717,759,43706
4,41,2,Marshyangdi Gaunpalika,9,Ward - 9,829,2987,1435,1552,43706
4,41,3,Kwhola Sothar Gaunpalika,1,Ward - 1,213,739,345,394,43704
4,41,3,Kwhola Sothar Gaunpalika,2,Ward - 2,299,1042,492,550,43704
4,41,3,Kwhola Sothar Gaunpalika,3,Ward - 3,270,895,429,466,43704
4,41,3,Kwhola Sothar Gaunpalika,4,Ward - 4,356,1321,624,697,43704
4,41,3,Kwhola Sothar Gaunpalika,5,Ward - 5,236,897,462,435,43704
4,41,3,Kwhola Sothar Gaunpalika,6,Ward - 6,145,518,250,268,43704
4,41,3,Kwhola Sothar Gaunpalika,7,Ward - 7,205,702,359,343,43704
4,41,3,Kwhola Sothar Gaunpalika,8,Ward - 8,204,708,328,380,43704
4,41,3,Kwhola Sothar Gaunpalika,9,Ward - 9,348,1138,552,586,43704
4,41,4,Madhya Nepal Municipality,1,Ward - 1,520,1656,779,877,43705
4,41,4,Madhya Nepal Municipality,2,Ward - 2,633,1991,927,1064,43705
4,41,4,Madhya Nepal Municipality,3,Ward - 3,419,1370,598,772,43705
4,41,4,Madhya Nepal Municipality,4,Ward - 4,1204,4147,1876,2271,43705
4,41,4,Madhya Nepal Municipality,5,Ward - 5,270,866,397,469,43705
4,41,4,Madhya Nepal Municipality,6,Ward - 6,1214,4270,1957,2313,43705
4,41,4,Madhya Nepal Municipality,7,Ward - 7,904,3384,1542,1842,43705
4,41,4,Madhya Nepal Municipality,8,Ward - 8,496,1665,779,886,43705
4,41,4,Madhya Nepal Municipality,9,Ward - 9,382,1372,641,731,43705
4,41,4,Madhya Nepal Municipality,10,Ward - 10,385,1250,580,670,43705
4,41,5,Bensishahar Municipality,1,Ward - 1,729,2463,1160,1303,43701
4,41,5,Bensishahar Municipality,2,Ward - 2,1024,3415,1557,1858,43701
4,41,5,Bensishahar Municipality,3,Ward - 3,836,2814,1309,1505,43701
4,41,5,Bensishahar Municipality,4,Ward - 4,256,831,382,449,43701
4,41,5,Bensishahar Municipality,5,Ward - 5,417,1433,692,741,43701
4,41,5,Bensishahar Municipality,6,Ward - 6,639,2280,1051,1229,43701
4,41,5,Bensishahar Municipality,7,Ward - 7,2277,8083,3728,4355,43701
4,41,5,Bensishahar Municipality,8,Ward - 8,2283,7883,3699,4184,43701
4,41,5,Bensishahar Municipality,9,Ward - 9,521,1840,864,976,43701
4,41,5,Bensishahar Municipality,10,Ward - 10,798,2864,1382,1482,43701
4,41,5,Bensishahar Municipality,11,Ward - 11,1258,4326,2055,2271,43701
4,41,6,Sundarbazar Municipality,1,Ward - 1,454,1438,661,777,43708
4,41,6,Sundarbazar Municipality,2,Ward - 2,758,2584,1207,1377,43708
4,41,6,Sundarbazar Municipality,3,Ward - 3,473,1578,735,843,43708
4,41,6,Sundarbazar Municipality,4,Ward - 4,484,1522,718,804,43708
4,41,6,Sundarbazar Municipality,5,Ward - 5,472,1662,771,891,43708
4,41,6,Sundarbazar Municipality,6,Ward - 6,1169,4330,2028,2302,43708
4,41,6,Sundarbazar Municipality,7,Ward - 7,1115,3866,1774,2092,43708
4,41,6,Sundarbazar Municipality,8,Ward - 8,498,1637,762,875,43708
4,41,6,Sundarbazar Municipality,9,Ward - 9,1813,6486,2996,3490,43708
4,41,6,Sundarbazar Municipality,10,Ward - 10,300,916,407,509,43708
4,41,6,Sundarbazar Municipality,11,Ward - 11,293,1024,452,572,43708
4,41,7,Rainas Municipality,1,Ward - 1,277,930,453,477,43707
4,41,7,Rainas Municipality,2,Ward - 2,231,752,378,374,43707
4,41,7,Rainas Municipality,3,Ward - 3,459,1617,768,849,43707
4,41,7,Rainas Municipality,4,Ward - 4,551,1990,919,1071,43707
4,41,7,Rainas Municipality,5,Ward - 5,419,1651,789,862,43707
4,41,7,Rainas Municipality,6,Ward - 6,759,2786,1327,1459,43707
4,41,7,Rainas Municipality,7,Ward - 7,521,1790,827,963,43707
4,41,7,Rainas Municipality,8,Ward - 8,831,2820,1306,1514,43707
4,41,7,Rainas Municipality,9,Ward - 9,506,1722,805,917,43707
4,41,7,Rainas Municipality,10,Ward - 10,407,1344,630,714,43707
4,41,8,Dudhapokhari Gaunpalika,1,Ward - 1,466,1704,818,886,43703
